======================================================================
FEATURE EXTRACTION SUMMARY
  ref_lead2_r_amp_median                             : 0.534170
  ref_lead2_r_amp_min                                : 0.387275
  ref_lead2_r_amp_std                                : 0.039412
  ref_lead2_range                                    : 1.501576
  ref_lead2_range_rr                                 : 384.000000
  ref_lead2_rms                                      : 0.186523
  ref_lead2_rmssd                                    : 50.511622
  ref_lead2_sdnn                                     : 79.588486
  ref_lead2_skewness                                 : -0.821946
  ref_lead2_std                                      : 0.186523
  ref_lead2_std_hr                                   : 6.612855
  ref_lead2_std_hr_filtered                          : 6.612855
  ref_lead2_std_rr                                   : 79.588486
  ref_lead2_var                                      : 0.034791
  ref_lead2_zcr                                      : 0.027590
  ref_respiration_bbi_cv                             : 0.309694
  ref_respiration_bbi_iqr                            : 1.764000
  ref_respiration_bbi_mean                           : 3.383707
  ref_respiration_bbi_meandist                       : 1.569707
  ref_respiration_bbi_range                          : 4.548000
  ref_respiration_bbi_rmssd                          : 1.338399
  ref_respiration_bbi_std                            : 1.047913
  ref_respiration_energy                             : 6227.947833
  ref_respiration_envelope_max                       : 1.130891
  ref_respiration_envelope_mean                      : 0.564189
  ref_respiration_envelope_std                       : 0.172113
  ref_respiration_feet_amp_mean                      : -0.437938
  ref_respiration_feet_amp_std                       : 0.115316
  ref_respiration_iqr                                : 0.735664
  ref_respiration_kurtosis                           : -1.102000
  ref_respiration_mav                                : 0.366279
  ref_respiration_max                                : 1.000000
  ref_respiration_mean                               : -0.002551
  ref_respiration_median                             : -0.106308
  ref_respiration_min                                : -0.782687
  ref_respiration_n_feets_msptd                      : 43
  ref_respiration_n_peaks_ampd                       : 33
  ref_respiration_n_peaks_msptd                      : 42
  ref_respiration_p25                                : -0.364446
  ref_respiration_p5                                 : -0.512900
  ref_respiration_p75                                : 0.371218
  ref_respiration_p95                                : 0.694222
  ref_respiration_peak_amp_max                       : 1.000000
  ref_respiration_peak_amp_mean                      : 0.435960
  ref_respiration_peak_amp_min                       : -0.435738
  ref_respiration_peak_amp_std                       : 0.425626
  ref_respiration_peak_method                        : msptd
  ref_respiration_range                              : 1.782687
  ref_respiration_resp_rate_max                      : 33.185841
  ref_respiration_resp_rate_mean                     : 19.562861
  ref_respiration_resp_rate_median                   : 17.301038
  ref_respiration_resp_rate_min                      : 9.439899
  ref_respiration_resp_rate_std                      : 6.186778
  ref_respiration_rms                                : 0.417138
  ref_respiration_skewness                           : 0.402930
  ref_respiration_std                                : 0.417130
  ref_respiration_tidal_excursion_cv                 : 0.529400
  ref_respiration_tidal_excursion_mean               : 0.873128
  ref_respiration_tidal_excursion_std                : 0.462234
  ref_respiration_var                                : 0.173997
  ref_respiration_zcr                                : 0.001900
