======================================================================
FEATURE EXTRACTION SUMMARY
  ref_lead2_pnn50                                    : 22.033898
  ref_lead2_r_amp_max                                : 1.000000
  ref_lead2_r_amp_mean                               : 0.906156
  ref_lead2_r_amp_median                             : 0.905664
  ref_lead2_r_amp_min                                : 0.801909
  ref_lead2_r_amp_std                                : 0.036073
  ref_lead2_range                                    : 1.609199
  ref_lead2_range_rr                                 : 300.000000
  ref_lead2_rms                                      : 0.227826
  ref_lead2_rmssd                                    : 42.277533
  ref_lead2_sdnn                                     : 57.556366
  ref_lead2_skewness                                 : 1.696024
  ref_lead2_std                                      : 0.227826
  ref_lead2_std_hr                                   : 4.999520
  ref_lead2_std_hr_filtered                          : 4.999520
  ref_lead2_std_rr                                   : 57.556366
  ref_lead2_var                                      : 0.051905
  ref_lead2_zcr                                      : 0.028325
  ref_respiration_energy                             : 285.909613
  ref_respiration_envelope_max                       : 2.587713
  ref_respiration_envelope_mean                      : 0.493835
  ref_respiration_envelope_std                       : 0.346524
  ref_respiration_feet_amp_mean                      : 0.048666
  ref_respiration_feet_amp_std                       : 0.000000
  ref_respiration_iqr                                : 0.653394
  ref_respiration_kurtosis                           : -1.024242
  ref_respiration_mav                                : 0.344269
  ref_respiration_max                                : 1.000000
  ref_respiration_mean                               : 0.254708
  ref_respiration_median                             : 0.166414
  ref_respiration_min                                : -0.174016
  ref_respiration_n_feets_msptd                      : 1
  ref_respiration_n_peaks_ampd                       : 1
  ref_respiration_n_peaks_msptd                      : 1
  ref_respiration_p25                                : -0.102045
  ref_respiration_p5                                 : -0.169659
  ref_respiration_p75                                : 0.551349
  ref_respiration_p95                                : 0.969898
  ref_respiration_peak_amp_max                       : 0.979758
  ref_respiration_peak_amp_mean                      : 0.979758
  ref_respiration_peak_amp_min                       : 0.979758
  ref_respiration_peak_amp_std                       : 0.000000
  ref_respiration_peak_method                        : msptd
  ref_respiration_range                              : 1.174016
  ref_respiration_rms                                : 0.456330
  ref_respiration_skewness                           : 0.540051
  ref_respiration_std                                : 0.378630
  ref_respiration_tidal_excursion_cv                 : 0.000000
  ref_respiration_tidal_excursion_mean               : 0.931092
  ref_respiration_tidal_excursion_std                : 0.000000
  ref_respiration_var                                : 0.143361
  ref_respiration_zcr                                : 0.000728
