======================================================================
FEATURE EXTRACTION SUMMARY
  ref_lead2_global_heart_rate_std                    : 4.326169
  ref_lead2_global_max_heart_rate                    : 85.227273
  ref_lead2_global_mean_heart_rate                   : 69.182720
  ref_lead2_global_mean_rr_interval                  : 870.500000
  ref_lead2_global_min_heart_rate                    : 61.728395
  ref_lead2_global_nn_xx                             : 104.000000
  ref_lead2_global_pnn_xx                            : 100.000000
  ref_lead2_global_root_mean_square_of_successive_differences : 40.095033
  ref_lead2_global_sdnn                              : 51.911722
  ref_lead2_global_std_heart_rate                    : 4.326169
  ref_lead2_iqr                                      : 0.041933
  ref_lead2_iqr_rr                                   : 72.000000
  ref_lead2_kurtosis                                 : 16.643339
  ref_lead2_mav                                      : 0.067751
  ref_lead2_max                                      : 1.000000
  ref_lead2_max_hr                                   : 85.227273
  ref_lead2_mean                                     : 0.000043
  ref_lead2_mean_hr                                  : 69.182720
  ref_lead2_mean_hr_filtered                         : 69.182720
  ref_lead2_mean_rr                                  : 870.500000
  ref_lead2_meandist                                 : 50.052337
  ref_lead2_median                                   : -0.001038
  ref_lead2_median_hr                                : 68.493151
  ref_lead2_median_rr                                : 876.000000
  ref_lead2_min                                      : -0.579312
  ref_lead2_min_hr                                   : 61.728395
  ref_lead2_n_r_peaks_filtered                       : 105
  ref_lead2_n_r_peaks_raw                            : 105
  ref_lead2_p25                                      : -0.032145
  ref_lead2_p5                                       : -0.169659
  ref_lead2_p75                                      : 0.009788
  ref_lead2_p95                                      : 0.146535
  ref_lead2_peaks_rejected_pct                       : 0.000000
  ref_lead2_pnn20                                    : 62.135922
  ref_lead2_pnn50                                    : 18.446602
  ref_lead2_r_amp_max                                : 1.000000
  ref_lead2_r_amp_mean                               : 0.930292
  ref_lead2_r_amp_median                             : 0.927266
  ref_lead2_r_amp_min                                : 0.863287
  ref_lead2_r_amp_std                                : 0.032387
  ref_lead2_range                                    : 1.579312
  ref_lead2_range_rr                                 : 268.000000
  ref_lead2_rms                                      : 0.154914
  ref_lead2_rmssd                                    : 40.095033
  ref_lead2_sdnn                                     : 51.911722
  ref_lead2_skewness                                 : 2.639062
  ref_lead2_std                                      : 0.154914
  ref_lead2_std_hr                                   : 4.326169
  ref_lead2_std_hr_filtered                          : 4.326169
  ref_lead2_std_rr                                   : 51.911722
  ref_lead2_var                                      : 0.023998
  ref_lead2_zcr                                      : 0.075561
  ref_respiration_bbi_cv                             : 0.250762
  ref_respiration_bbi_iqr                            : 0.976000
  ref_respiration_bbi_mean                           : 2.719273
  ref_respiration_bbi_meandist                       : 0.869268
  ref_respiration_bbi_range                          : 2.384000
  ref_respiration_bbi_rmssd                          : 0.725216
  ref_respiration_bbi_std                            : 0.681890
  ref_respiration_energy                             : 136.139724
  ref_respiration_envelope_max                       : 0.718965
  ref_respiration_envelope_mean                      : 0.113807
  ref_respiration_envelope_std                       : 0.127469
  ref_respiration_feet_amp_mean                      : -0.039417
  ref_respiration_feet_amp_std                       : 0.025774
  ref_respiration_iqr                                : 0.050095
  ref_respiration_kurtosis                           : 7.671347
  ref_respiration_mav                                : 0.061533
  ref_respiration_max                                : 0.593255
  ref_respiration_mean                               : 0.031961
  ref_respiration_median                             : 0.000690
  ref_respiration_min                                : -0.096391
  ref_respiration_n_feets_msptd                      : 12
  ref_respiration_n_peaks_ampd                       : 7
  ref_respiration_n_peaks_msptd                      : 12
  ref_respiration_p25                                : -0.024222
  ref_respiration_p5                                 : -0.065563
  ref_respiration_p75                                : 0.025873
  ref_respiration_p95                                : 0.305511
  ref_respiration_peak_amp_max                       : 0.220087
  ref_respiration_peak_amp_mean                      : 0.032872
  ref_respiration_peak_amp_min                       : -0.049353
  ref_respiration_peak_amp_std                       : 0.063460
  ref_respiration_peak_method                        : msptd
  ref_respiration_range                              : 0.689646
  ref_respiration_resp_rate_max                      : 53.763441
  ref_respiration_resp_rate_mean                     : 24.419639
  ref_respiration_resp_rate_median                   : 20.215633
  ref_respiration_resp_rate_min                      : 17.142857
  ref_respiration_resp_rate_std                      : 10.010433
  ref_respiration_rms                                : 0.122984
  ref_respiration_skewness                           : 2.730874
  ref_respiration_std                                : 0.118758
  ref_respiration_tidal_excursion_cv                 : 0.382571
  ref_respiration_tidal_excursion_mean               : 0.056933
  ref_respiration_tidal_excursion_std                : 0.021781
  ref_respiration_var                                : 0.014103
  ref_respiration_zcr                                : 0.001778
