======================================================================
FEATURE EXTRACTION SUMMARY
  ref_lead2_n_r_peaks_filtered                       : 101
  ref_lead2_n_r_peaks_raw                            : 101
  ref_lead2_p25                                      : -0.080531
  ref_lead2_p5                                       : -0.106614
  ref_lead2_p75                                      : -0.003760
  ref_lead2_p95                                      : 0.249941
  ref_lead2_peaks_rejected_pct                       : 0.000000
  ref_lead2_pnn20                                    : 76.767677
  ref_lead2_pnn50                                    : 49.494949
  ref_lead2_r_amp_max                                : 1.000000
  ref_lead2_r_amp_mean                               : 0.949221
  ref_lead2_r_amp_median                             : 0.950480
  ref_lead2_r_amp_min                                : 0.882355
  ref_lead2_r_amp_std                                : 0.021929
  ref_lead2_range                                    : 1.238292
  ref_lead2_range_rr                                 : 424.000000
  ref_lead2_rms                                      : 0.179864
  ref_lead2_rmssd                                    : 74.423848
  ref_lead2_sdnn                                     : 90.463199
  ref_lead2_skewness                                 : 3.394395
  ref_lead2_std                                      : 0.179864
  ref_lead2_std_hr                                   : 6.476549
  ref_lead2_std_hr_filtered                          : 6.476549
  ref_lead2_std_rr                                   : 90.463199
  ref_lead2_var                                      : 0.032351
  ref_lead2_zcr                                      : 0.016485
  ref_respiration_bbi_cv                             : 0.401673
  ref_respiration_bbi_iqr                            : 2.408000
  ref_respiration_bbi_mean                           : 3.360513
  ref_respiration_bbi_meandist                       : 1.041521
  ref_respiration_bbi_range                          : 5.084000
  ref_respiration_bbi_rmssd                          : 0.880164
  ref_respiration_bbi_std                            : 1.349826
  ref_respiration_energy                             : 5842.687035
  ref_respiration_envelope_max                       : 2.239141
  ref_respiration_envelope_mean                      : 0.567718
  ref_respiration_envelope_std                       : 0.168481
  ref_respiration_feet_amp_mean                      : -0.453419
  ref_respiration_feet_amp_std                       : 0.187075
  ref_respiration_iqr                                : 0.765539
  ref_respiration_kurtosis                           : -1.197098
  ref_respiration_mav                                : 0.369565
  ref_respiration_max                                : 1.000000
  ref_respiration_mean                               : 0.014316
  ref_respiration_median                             : -0.002197
  ref_respiration_min                                : -0.709308
  ref_respiration_n_feets_msptd                      : 40
  ref_respiration_n_peaks_ampd                       : 30
  ref_respiration_n_peaks_msptd                      : 40
  ref_respiration_p25                                : -0.374516
  ref_respiration_p5                                 : -0.565118
  ref_respiration_p75                                : 0.391023
  ref_respiration_p95                                : 0.650055
  ref_respiration_peak_amp_max                       : 0.999998
  ref_respiration_peak_amp_mean                      : 0.467350
  ref_respiration_peak_amp_min                       : -0.456247
  ref_respiration_peak_amp_std                       : 0.324169
  ref_respiration_peak_method                        : msptd
  ref_respiration_range                              : 1.709308
  ref_respiration_resp_rate_max                      : 66.964286
  ref_respiration_resp_rate_mean                     : 22.220772
  ref_respiration_resp_rate_median                   : 18.115942
  ref_respiration_resp_rate_min                      : 10.033445
  ref_respiration_resp_rate_std                      : 12.656992
  ref_respiration_rms                                : 0.418655
  ref_respiration_skewness                           : 0.183193
  ref_respiration_std                                : 0.418410
  ref_respiration_tidal_excursion_cv                 : 0.483882
  ref_respiration_tidal_excursion_mean               : 0.921719
  ref_respiration_tidal_excursion_std                : 0.446003
  ref_respiration_var                                : 0.175067
  ref_respiration_zcr                                : 0.001950
