======================================================================
FEATURE EXTRACTION SUMMARY
  ref_lead2_r_amp_std                                : 0.017876
  ref_lead2_range                                    : 1.221079
  ref_lead2_range_rr                                 : 352.000000
  ref_lead2_rms                                      : 0.180235
  ref_lead2_rmssd                                    : 80.905403
  ref_lead2_sdnn                                     : 77.758066
  ref_lead2_skewness                                 : 3.389275
  ref_lead2_std                                      : 0.180235
  ref_lead2_std_hr                                   : 5.234616
  ref_lead2_std_hr_filtered                          : 5.234616
  ref_lead2_std_rr                                   : 77.758066
  ref_lead2_var                                      : 0.032484
  ref_lead2_zcr                                      : 0.016220
  ref_respiration_bbi_cv                             : 0.389260
  ref_respiration_bbi_iqr                            : 1.548000
  ref_respiration_bbi_mean                           : 3.049212
  ref_respiration_bbi_meandist                       : 1.014225
  ref_respiration_bbi_range                          : 4.756000
  ref_respiration_bbi_rmssd                          : 0.866605
  ref_respiration_bbi_std                            : 1.186936
  ref_respiration_energy                             : 3408.974007
  ref_respiration_envelope_max                       : 1.123017
  ref_respiration_envelope_mean                      : 0.497531
  ref_respiration_envelope_std                       : 0.126699
  ref_respiration_feet_amp_mean                      : -0.395432
  ref_respiration_feet_amp_std                       : 0.174994
  ref_respiration_iqr                                : 0.681129
  ref_respiration_kurtosis                           : -1.377211
  ref_respiration_mav                                : 0.324201
  ref_respiration_max                                : 0.643707
  ref_respiration_mean                               : 0.001431
  ref_respiration_median                             : -0.009316
  ref_respiration_min                                : -0.642697
  ref_respiration_n_feets_msptd                      : 34
  ref_respiration_n_peaks_ampd                       : 26
  ref_respiration_n_peaks_msptd                      : 34
  ref_respiration_p25                                : -0.341354
  ref_respiration_p5                                 : -0.498551
  ref_respiration_p75                                : 0.339775
  ref_respiration_p95                                : 0.547673
  ref_respiration_peak_amp_max                       : 0.643707
  ref_respiration_peak_amp_mean                      : 0.388459
  ref_respiration_peak_amp_min                       : -0.411412
  ref_respiration_peak_amp_std                       : 0.293398
  ref_respiration_peak_method                        : msptd
  ref_respiration_range                              : 1.286404
  ref_respiration_resp_rate_max                      : 66.666667
  ref_respiration_resp_rate_mean                     : 24.038758
  ref_respiration_resp_rate_median                   : 18.679950
  ref_respiration_resp_rate_min                      : 10.608204
  ref_respiration_resp_rate_std                      : 12.901050
  ref_respiration_rms                                : 0.362978
  ref_respiration_skewness                           : 0.110594
  ref_respiration_std                                : 0.362975
  ref_respiration_tidal_excursion_cv                 : 0.514985
  ref_respiration_tidal_excursion_mean               : 0.781154
  ref_respiration_tidal_excursion_std                : 0.402283
  ref_respiration_var                                : 0.131751
  ref_respiration_zcr                                : 0.002087
