======================================================================
FEATURE EXTRACTION SUMMARY
  ref_lead2_mean                                     : 0.000002
  ref_lead2_mean_hr                                  : 63.928831
  ref_lead2_mean_hr_filtered                         : 63.928831
  ref_lead2_mean_rr                                  : 942.782609
  ref_lead2_meandist                                 : 87.674259
  ref_lead2_median                                   : 0.000063
  ref_lead2_median_hr                                : 63.559322
  ref_lead2_median_rr                                : 944.000000
  ref_lead2_min                                      : -0.158722
  ref_lead2_min_hr                                   : 55.555556
  ref_lead2_n_r_peaks_filtered                       : 70
  ref_lead2_n_r_peaks_raw                            : 70
  ref_lead2_p25                                      : -0.005561
  ref_lead2_p5                                       : -0.027758
  ref_lead2_p75                                      : 0.003416
  ref_lead2_p95                                      : 0.019664
  ref_lead2_peaks_rejected_pct                       : 0.000000
  ref_lead2_pnn20                                    : 80.882353
  ref_lead2_pnn50                                    : 48.529412
  ref_lead2_r_amp_max                                : 0.214841
  ref_lead2_r_amp_mean                               : 0.202810
  ref_lead2_r_amp_median                             : 0.202363
  ref_lead2_r_amp_min                                : 0.191039
  ref_lead2_r_amp_std                                : 0.006064
  ref_lead2_range                                    : 0.373563
  ref_lead2_range_rr                                 : 256.000000
  ref_lead2_rms                                      : 0.033807
  ref_lead2_rmssd                                    : 67.106588
  ref_lead2_sdnn                                     : 63.283322
  ref_lead2_skewness                                 : 1.352256
  ref_lead2_std                                      : 0.033807
  ref_lead2_std_hr                                   : 4.293223
  ref_lead2_std_hr_filtered                          : 4.293223
  ref_lead2_std_rr                                   : 63.283322
  ref_lead2_var                                      : 0.001143
  ref_lead2_zcr                                      : 0.084328
  ref_respiration_bbi_cv                             : 0.047252
  ref_respiration_bbi_iqr                            : 0.176000
  ref_respiration_bbi_mean                           : 4.410769
  ref_respiration_bbi_meandist                       : 0.379586
  ref_respiration_bbi_range                          : 0.792000
  ref_respiration_bbi_rmssd                          : 0.295554
  ref_respiration_bbi_std                            : 0.208416
  ref_respiration_energy                             : 4614.613521
  ref_respiration_envelope_max                       : 1.050049
  ref_respiration_envelope_mean                      : 0.759778
  ref_respiration_envelope_std                       : 0.139401
  ref_respiration_feet_amp_mean                      : -0.863761
  ref_respiration_feet_amp_std                       : 0.145539
  ref_respiration_iqr                                : 0.991507
  ref_respiration_kurtosis                           : -1.275132
  ref_respiration_mav                                : 0.481132
  ref_respiration_max                                : 0.809484
  ref_respiration_mean                               : 0.002180
  ref_respiration_median                             : 0.087713
  ref_respiration_min                                : -1.000000
  ref_respiration_n_feets_msptd                      : 14
  ref_respiration_n_peaks_ampd                       : 13
  ref_respiration_n_peaks_msptd                      : 14
  ref_respiration_p25                                : -0.474898
  ref_respiration_p5                                 : -0.902115
  ref_respiration_p75                                : 0.516609
  ref_respiration_p95                                : 0.702560
  ref_respiration_peak_amp_max                       : 0.809484
  ref_respiration_peak_amp_mean                      : 0.687981
  ref_respiration_peak_amp_min                       : 0.565630
  ref_respiration_peak_amp_std                       : 0.066624
  ref_respiration_peak_method                        : msptd
  ref_respiration_range                              : 1.809484
  ref_respiration_resp_rate_max                      : 15.212982
  ref_respiration_resp_rate_mean                     : 13.634740
  ref_respiration_resp_rate_median                   : 13.537906
  ref_respiration_resp_rate_min                      : 12.668919
  ref_respiration_resp_rate_std                      : 0.671425
  ref_respiration_rms                                : 0.546287
  ref_respiration_skewness                           : -0.302762
  ref_respiration_std                                : 0.546283
  ref_respiration_tidal_excursion_cv                 : 0.090726
  ref_respiration_tidal_excursion_mean               : 1.571444
  ref_respiration_tidal_excursion_std                : 0.142570
  ref_respiration_var                                : 0.298425
  ref_respiration_zcr                                : 0.001811
