======================================================================
FEATURE EXTRACTION SUMMARY
  ref_respiration_resp_rate_min                      : 4.691899
  ref_respiration_resp_rate_std                      : 11.679981
  ref_respiration_rms                                : 0.138379
  ref_respiration_skewness                           : 3.758359
  ref_respiration_std                                : 0.138304
  ref_respiration_tidal_excursion_cv                 : 1.455642
  ref_respiration_tidal_excursion_mean               : 0.160479
  ref_respiration_tidal_excursion_std                : 0.233601
  ref_respiration_var                                : 0.019128
  ref_respiration_zcr                                : 0.001572
