======================================================================
FEATURE EXTRACTION SUMMARY
  ref_lead2_min_hr                                   : 52.447552
  ref_lead2_n_r_peaks_filtered                       : 75
  ref_lead2_n_r_peaks_raw                            : 75
  ref_lead2_p25                                      : -0.079851
  ref_lead2_p5                                       : -0.105823
  ref_lead2_p75                                      : -0.004434
  ref_lead2_p95                                      : 0.244637
  ref_lead2_peaks_rejected_pct                       : 0.000000
  ref_lead2_pnn20                                    : 79.452055
  ref_lead2_pnn50                                    : 46.575342
  ref_lead2_r_amp_max                                : 0.996370
  ref_lead2_r_amp_mean                               : 0.952150
  ref_lead2_r_amp_median                             : 0.954041
  ref_lead2_r_amp_min                                : 0.910567
  ref_lead2_r_amp_std                                : 0.019013
  ref_lead2_range                                    : 1.234662
  ref_lead2_range_rr                                 : 360.000000
  ref_lead2_rms                                      : 0.178850
  ref_lead2_rmssd                                    : 72.028914
  ref_lead2_sdnn                                     : 71.717346
  ref_lead2_skewness                                 : 3.411464
  ref_lead2_std                                      : 0.178850
  ref_lead2_std_hr                                   : 4.679224
  ref_lead2_std_hr_filtered                          : 4.679224
  ref_lead2_std_rr                                   : 71.717346
  ref_lead2_var                                      : 0.031987
  ref_lead2_zcr                                      : 0.016121
  ref_respiration_bbi_cv                             : 0.244080
  ref_respiration_bbi_iqr                            : 1.541000
  ref_respiration_bbi_mean                           : 3.944000
  ref_respiration_bbi_meandist                       : 1.410180
  ref_respiration_bbi_range                          : 3.572000
  ref_respiration_bbi_rmssd                          : 1.114343
  ref_respiration_bbi_std                            : 0.962651
  ref_respiration_energy                             : 2067.042254
  ref_respiration_envelope_max                       : 0.712741
  ref_respiration_envelope_mean                      : 0.522197
  ref_respiration_envelope_std                       : 0.077543
  ref_respiration_feet_amp_mean                      : -0.458398
  ref_respiration_feet_amp_std                       : 0.062584
  ref_respiration_iqr                                : 0.745656
  ref_respiration_kurtosis                           : -1.499429
  ref_respiration_mav                                : 0.338816
  ref_respiration_max                                : 0.621432
  ref_respiration_mean                               : 0.000805
  ref_respiration_median                             : -0.035288
  ref_respiration_min                                : -0.626252
  ref_respiration_n_feets_msptd                      : 16
  ref_respiration_n_peaks_ampd                       : 13
  ref_respiration_n_peaks_msptd                      : 15
  ref_respiration_p25                                : -0.367369
  ref_respiration_p5                                 : -0.489998
  ref_respiration_p75                                : 0.378287
  ref_respiration_p95                                : 0.545782
  ref_respiration_peak_amp_max                       : 0.621428
  ref_respiration_peak_amp_mean                      : 0.478364
  ref_respiration_peak_amp_min                       : -0.411412
  ref_respiration_peak_amp_std                       : 0.241592
  ref_respiration_peak_method                        : msptd
  ref_respiration_range                              : 1.247684
  ref_respiration_resp_rate_max                      : 28.790787
  ref_respiration_resp_rate_mean                     : 16.292883
  ref_respiration_resp_rate_median                   : 15.678953
  ref_respiration_resp_rate_min                      : 10.608204
  ref_respiration_resp_rate_std                      : 4.643033
  ref_respiration_rms                                : 0.373314
  ref_respiration_skewness                           : 0.133175
  ref_respiration_std                                : 0.373314
  ref_respiration_tidal_excursion_cv                 : 0.275007
  ref_respiration_tidal_excursion_mean               : 0.945254
  ref_respiration_tidal_excursion_std                : 0.259951
  ref_respiration_var                                : 0.139363
  ref_respiration_zcr                                : 0.001888
